"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"United Kingdom (UK)","08.01.2019 01:00 - 08.01.2019 01:30 (CET/CEST)","864","n/e","n/e","4739","47","0","n/e","n/e","n/e","0","","399","n/e","n/e","6551","40","n/e","0","n/e","4006","7376"
"United Kingdom (UK)","08.01.2019 01:30 - 08.01.2019 02:00 (CET/CEST)","921","n/e","n/e","4728","47","0","n/e","n/e","n/e","0","","397","n/e","n/e","6544","40","n/e","0","n/e","178","2518"
"United Kingdom (UK)","08.01.2019 02:00 - 08.01.2019 02:30 (CET/CEST)","925","n/e","n/e","5169","47","0","n/e","n/e","n/e","0","","396","n/e","n/e","6547","40","n/e","0","n/e","3931","7276"
"United Kingdom (UK)","08.01.2019 02:30 - 08.01.2019 03:00 (CET/CEST)","902","n/e","n/e","4813","47","0","n/e","n/e","n/e","0","","401","n/e","n/e","6567","40","n/e","0","n/e","4016","7229"
"United Kingdom (UK)","08.01.2019 03:00 - 08.01.2019 03:30 (CET/CEST)","902","n/e","n/e","4598","47","0","n/e","n/e","n/e","0","","403","n/e","n/e","6582","40","n/e","0","n/e","4004","7347"
"United Kingdom (UK)","08.01.2019 03:30 - 08.01.2019 04:00 (CET/CEST)","914","n/e","n/e","4711","47","0","n/e","n/e","n/e","0","","401","n/e","n/e","6587","40","n/e","0","n/e","4009","7184"
"United Kingdom (UK)","08.01.2019 04:00 - 08.01.2019 04:30 (CET/CEST)","878","n/e","n/e","4555","47","0","n/e","n/e","n/e","0","","392","n/e","n/e","6615","40","n/e","0","n/e","4057","7326"
"United Kingdom (UK)","08.01.2019 04:30 - 08.01.2019 05:00 (CET/CEST)","916","n/e","n/e","4758","47","0","n/e","n/e","n/e","0","","392","n/e","n/e","6627","40","n/e","0","n/e","3973","7205"
"United Kingdom (UK)","08.01.2019 05:00 - 08.01.2019 05:30 (CET/CEST)","935","n/e","n/e","4901","47","0","n/e","n/e","n/e","0","","391","n/e","n/e","6632","41","n/e","0","n/e","3959","7016"
"United Kingdom (UK)","08.01.2019 05:30 - 08.01.2019 06:00 (CET/CEST)","930","n/e","n/e","4890","46","0","n/e","n/e","n/e","0","","389","n/e","n/e","6620","42","n/e","0","n/e","3953","6997"
"United Kingdom (UK)","08.01.2019 06:00 - 08.01.2019 06:30 (CET/CEST)","896","n/e","n/e","4620","46","0","n/e","n/e","n/e","0","","390","n/e","n/e","6636","40","n/e","0","n/e","3960","6704"
"United Kingdom (UK)","08.01.2019 06:30 - 08.01.2019 07:00 (CET/CEST)","897","n/e","n/e","4817","188","0","n/e","n/e","n/e","2","","391","n/e","n/e","6656","41","n/e","0","n/e","4035","6183"
"United Kingdom (UK)","08.01.2019 07:00 - 08.01.2019 07:30 (CET/CEST)","880","n/e","n/e","6508","337","0","n/e","n/e","n/e","2","","390","n/e","n/e","6670","40","n/e","0","n/e","3962","6070"
"United Kingdom (UK)","08.01.2019 07:30 - 08.01.2019 08:00 (CET/CEST)","893","n/e","n/e","9042","589","0","n/e","n/e","n/e","11","","390","n/e","n/e","6684","40","n/e","0","n/e","3910","6166"
"United Kingdom (UK)","08.01.2019 08:00 - 08.01.2019 08:30 (CET/CEST)","976","n/e","n/e","12630","1115","0","n/e","n/e","n/e","171","","406","n/e","n/e","6695","40","n/e","0","n/e","3914","5957"
"United Kingdom (UK)","08.01.2019 08:30 - 08.01.2019 09:00 (CET/CEST)","1289","n/e","n/e","15506","1397","0","n/e","n/e","n/e","437","","424","n/e","n/e","6687","40","n/e","0","n/e","3817","5624"
"United Kingdom (UK)","08.01.2019 09:00 - 08.01.2019 09:30 (CET/CEST)","1516","n/e","n/e","16052","1760","0","n/e","n/e","n/e","478","","421","n/e","n/e","6688","48","n/e","7","n/e","3840","5460"
"United Kingdom (UK)","08.01.2019 09:30 - 08.01.2019 10:00 (CET/CEST)","1510","n/e","n/e","16857","1941","0","n/e","n/e","n/e","149","","440","n/e","n/e","6693","49","n/e","171","n/e","3808","5248"
"United Kingdom (UK)","08.01.2019 10:00 - 08.01.2019 10:30 (CET/CEST)","1539","n/e","n/e","17144","2005","0","n/e","n/e","n/e","476","","430","n/e","n/e","6696","44","n/e","638","n/e","3787","5157"
"United Kingdom (UK)","08.01.2019 10:30 - 08.01.2019 11:00 (CET/CEST)","1534","n/e","n/e","17679","1998","0","n/e","n/e","n/e","182","","438","n/e","n/e","6707","43","n/e","1380","n/e","3706","5313"
"United Kingdom (UK)","08.01.2019 11:00 - 08.01.2019 11:30 (CET/CEST)","1529","n/e","n/e","18009","1596","0","n/e","n/e","n/e","170","","434","n/e","n/e","6724","42","n/e","2170","n/e","3799","5227"
"United Kingdom (UK)","08.01.2019 11:30 - 08.01.2019 12:00 (CET/CEST)","1535","n/e","n/e","18020","1525","0","n/e","n/e","n/e","152","","429","n/e","n/e","6721","42","n/e","2740","n/e","3716","5230"
"United Kingdom (UK)","08.01.2019 12:00 - 08.01.2019 12:30 (CET/CEST)","1397","n/e","n/e","18295","1272","0","n/e","n/e","n/e","247","","424","n/e","n/e","6731","42","n/e","3150","n/e","3651","5224"
"United Kingdom (UK)","08.01.2019 12:30 - 08.01.2019 13:00 (CET/CEST)","1426","n/e","n/e","17912","1377","0","n/e","n/e","n/e","217","","413","n/e","n/e","6736","42","n/e","3360","n/e","3583","5104"
"United Kingdom (UK)","08.01.2019 13:00 - 08.01.2019 13:30 (CET/CEST)","1209","n/e","n/e","17850","1324","0","n/e","n/e","n/e","149","","418","n/e","n/e","6738","40","n/e","3440","n/e","3716","5152"
"United Kingdom (UK)","08.01.2019 13:30 - 08.01.2019 14:00 (CET/CEST)","1028","n/e","n/e","17798","1147","0","n/e","n/e","n/e","177","","417","n/e","n/e","6749","48","n/e","3290","n/e","3675","5310"
"United Kingdom (UK)","08.01.2019 14:00 - 08.01.2019 14:30 (CET/CEST)","950","n/e","n/e","17820","1175","0","n/e","n/e","n/e","155","","432","n/e","n/e","6761","40","n/e","3000","n/e","3654","5108"
"United Kingdom (UK)","08.01.2019 14:30 - 08.01.2019 15:00 (CET/CEST)","992","n/e","n/e","17662","1151","0","n/e","n/e","n/e","200","","422","n/e","n/e","6758","41","n/e","2540","n/e","3652","5363"
"United Kingdom (UK)","08.01.2019 15:00 - 08.01.2019 15:30 (CET/CEST)","1007","n/e","n/e","17613","1194","0","n/e","n/e","n/e","472","","428","n/e","n/e","6776","43","n/e","1950","n/e","3658","5229"
"United Kingdom (UK)","08.01.2019 15:30 - 08.01.2019 16:00 (CET/CEST)","987","n/e","n/e","18258","1265","0","n/e","n/e","n/e","410","","426","n/e","n/e","6777","44","n/e","1260","n/e","3550","5118"
"United Kingdom (UK)","08.01.2019 16:00 - 08.01.2019 16:30 (CET/CEST)","987","n/e","n/e","19578","1334","0","n/e","n/e","n/e","323","","509","n/e","n/e","6793","44","n/e","632","n/e","3569","4919"
"United Kingdom (UK)","08.01.2019 16:30 - 08.01.2019 17:00 (CET/CEST)","1316","n/e","n/e","20566","1515","0","n/e","n/e","n/e","496","","526","n/e","n/e","6791","45","n/e","180","n/e","3249","4908"
"United Kingdom (UK)","08.01.2019 17:00 - 08.01.2019 17:30 (CET/CEST)","1540","n/e","n/e","20593","2220","0","n/e","n/e","n/e","253","","532","n/e","n/e","6812","45","n/e","8","n/e","3255","4844"
"United Kingdom (UK)","08.01.2019 17:30 - 08.01.2019 18:00 (CET/CEST)","1465","n/e","n/e","22124","2328","0","n/e","n/e","n/e","604","","831","n/e","n/e","6818","63","n/e","0","n/e","3210","4823"
"United Kingdom (UK)","08.01.2019 18:00 - 08.01.2019 18:30 (CET/CEST)","1490","n/e","n/e","22233","2411","0","n/e","n/e","n/e","1636","","866","n/e","n/e","6826","59","n/e","0","n/e","3164","4789"
"United Kingdom (UK)","08.01.2019 18:30 - 08.01.2019 19:00 (CET/CEST)","1511","n/e","n/e","22300","2357","0","n/e","n/e","n/e","1756","","888","n/e","n/e","6833","63","n/e","0","n/e","3242","4616"
"United Kingdom (UK)","08.01.2019 19:00 - 08.01.2019 19:30 (CET/CEST)","1506","n/e","n/e","22194","2330","0","n/e","n/e","n/e","1563","","833","n/e","n/e","6832","44","n/e","0","n/e","3334","4437"
"United Kingdom (UK)","08.01.2019 19:30 - 08.01.2019 20:00 (CET/CEST)","1498","n/e","n/e","22140","2202","0","n/e","n/e","n/e","1592","","831","n/e","n/e","6839","44","n/e","0","n/e","3332","4415"
"United Kingdom (UK)","08.01.2019 20:00 - 08.01.2019 20:30 (CET/CEST)","1522","n/e","n/e","22113","2301","0","n/e","n/e","n/e","861","","890","n/e","n/e","6835","43","n/e","0","n/e","3254","4278"
"United Kingdom (UK)","08.01.2019 20:30 - 08.01.2019 21:00 (CET/CEST)","1570","n/e","n/e","21687","2503","0","n/e","n/e","n/e","505","","796","n/e","n/e","6838","43","n/e","0","n/e","3178","4292"
"United Kingdom (UK)","08.01.2019 21:00 - 08.01.2019 21:30 (CET/CEST)","1577","n/e","n/e","20757","2463","0","n/e","n/e","n/e","597","","707","n/e","n/e","6835","44","n/e","0","n/e","3207","3867"
"United Kingdom (UK)","08.01.2019 21:30 - 08.01.2019 22:00 (CET/CEST)","1598","n/e","n/e","20430","2039","0","n/e","n/e","n/e","198","","466","n/e","n/e","6835","42","n/e","0","n/e","3152","3897"
"United Kingdom (UK)","08.01.2019 22:00 - 08.01.2019 22:30 (CET/CEST)","1632","n/e","n/e","19505","1628","0","n/e","n/e","n/e","456","","447","n/e","n/e","6838","47","n/e","0","n/e","3196","3619"
"United Kingdom (UK)","08.01.2019 22:30 - 08.01.2019 23:00 (CET/CEST)","1625","n/e","n/e","17908","1064","0","n/e","n/e","n/e","309","","443","n/e","n/e","6841","44","n/e","0","n/e","3085","3362"
"United Kingdom (UK)","08.01.2019 23:00 - 08.01.2019 23:30 (CET/CEST)","1536","n/e","n/e","17364","101","0","n/e","n/e","n/e","421","","342","n/e","n/e","6837","45","n/e","0","n/e","3114","3189"
"United Kingdom (UK)","08.01.2019 23:30 - 09.01.2019 00:00 (CET/CEST)","1059","n/e","n/e","15945","95","0","n/e","n/e","n/e","179","","342","n/e","n/e","6849","43","n/e","0","n/e","3169","3130"
"United Kingdom (UK)","09.01.2019 00:00 - 09.01.2019 00:30 (CET/CEST)","1189","n/e","n/e","13894","95","0","n/e","n/e","n/e","441","","341","n/e","n/e","6837","43","n/e","0","n/e","3118","2911"
"United Kingdom (UK)","09.01.2019 00:30 - 09.01.2019 01:00 (CET/CEST)","1120","n/e","n/e","13337","95","0","n/e","n/e","n/e","0","","341","n/e","n/e","6845","64","n/e","0","n/e","3130","2863"
"United Kingdom (UK)","09.01.2019 01:00 - 09.01.2019 01:30 (CET/CEST)","1075","n/e","n/e","12770","98","0","n/e","n/e","n/e","59","","317","n/e","n/e","6836","41","n/e","0","n/e","3078","2827"
"United Kingdom (UK)","09.01.2019 01:30 - 09.01.2019 02:00 (CET/CEST)","1018","n/e","n/e","13085","95","0","n/e","n/e","n/e","92","","307","n/e","n/e","6843","49","n/e","0","n/e","3005","2721"
"United Kingdom (UK)","09.01.2019 02:00 - 09.01.2019 02:30 (CET/CEST)","999","n/e","n/e","13376","95","0","n/e","n/e","n/e","0","","307","n/e","n/e","6845","40","n/e","0","n/e","2919","2702"
"United Kingdom (UK)","09.01.2019 02:30 - 09.01.2019 03:00 (CET/CEST)","1037","n/e","n/e","13074","111","0","n/e","n/e","n/e","0","","276","n/e","n/e","6840","40","n/e","0","n/e","2901","2658"
"United Kingdom (UK)","09.01.2019 03:00 - 09.01.2019 03:30 (CET/CEST)","1087","n/e","n/e","12816","135","0","n/e","n/e","n/e","0","","266","n/e","n/e","6710","41","n/e","0","n/e","2835","2456"
"United Kingdom (UK)","09.01.2019 03:30 - 09.01.2019 04:00 (CET/CEST)","1077","n/e","n/e","13281","158","0","n/e","n/e","n/e","0","","263","n/e","n/e","6693","41","n/e","0","n/e","2816","2478"
"United Kingdom (UK)","09.01.2019 04:00 - 09.01.2019 04:30 (CET/CEST)","1070","n/e","n/e","13185","183","0","n/e","n/e","n/e","0","","264","n/e","n/e","6715","43","n/e","0","n/e","2804","2403"
"United Kingdom (UK)","09.01.2019 04:30 - 09.01.2019 05:00 (CET/CEST)","1013","n/e","n/e","13181","220","0","n/e","n/e","n/e","0","","262","n/e","n/e","6592","44","n/e","0","n/e","2781","2366"
"United Kingdom (UK)","09.01.2019 05:00 - 09.01.2019 05:30 (CET/CEST)","1073","n/e","n/e","13211","293","0","n/e","n/e","n/e","0","","239","n/e","n/e","6476","44","n/e","0","n/e","2763","2186"
"United Kingdom (UK)","09.01.2019 05:30 - 09.01.2019 06:00 (CET/CEST)","1020","n/e","n/e","13652","449","0","n/e","n/e","n/e","0","","244","n/e","n/e","6476","42","n/e","0","n/e","2696","2139"
"United Kingdom (UK)","09.01.2019 06:00 - 09.01.2019 06:30 (CET/CEST)","1035","n/e","n/e","14034","601","0","n/e","n/e","n/e","0","","243","n/e","n/e","6472","42","n/e","0","n/e","2632","1961"
"United Kingdom (UK)","09.01.2019 06:30 - 09.01.2019 07:00 (CET/CEST)","988","n/e","n/e","14330","808","0","n/e","n/e","n/e","0","","271","n/e","n/e","6474","41","n/e","0","n/e","143","1022"
"United Kingdom (UK)","09.01.2019 07:00 - 09.01.2019 07:30 (CET/CEST)","972","n/e","n/e","15361","1178","0","n/e","n/e","n/e","0","","272","n/e","n/e","6476","41","n/e","0","n/e","2565","1822"
"United Kingdom (UK)","09.01.2019 07:30 - 09.01.2019 08:00 (CET/CEST)","1075","n/e","n/e","17708","1734","0","n/e","n/e","n/e","0","","290","n/e","n/e","6482","40","n/e","0","n/e","2600","1809"
"United Kingdom (UK)","09.01.2019 08:00 - 09.01.2019 08:30 (CET/CEST)","1154","n/e","n/e","20946","2701","0","n/e","n/e","n/e","152","","436","n/e","n/e","6640","40","n/e","0","n/e","2673","1672"
"United Kingdom (UK)","09.01.2019 08:30 - 09.01.2019 09:00 (CET/CEST)","1410","n/e","n/e","23247","3372","0","n/e","n/e","n/e","188","","574","n/e","n/e","6679","43","n/e","0","n/e","2661","1572"
"United Kingdom (UK)","09.01.2019 09:00 - 09.01.2019 09:30 (CET/CEST)","1829","n/e","n/e","23664","4065","0","n/e","n/e","n/e","149","","527","n/e","n/e","6678","46","n/e","15","n/e","2686","1507"
"United Kingdom (UK)","09.01.2019 09:30 - 09.01.2019 10:00 (CET/CEST)","2187","n/e","n/e","23379","4301","0","n/e","n/e","n/e","155","","504","n/e","n/e","6686","45","n/e","264","n/e","2587","1542"
"United Kingdom (UK)","09.01.2019 10:00 - 09.01.2019 10:30 (CET/CEST)","2315","n/e","n/e","23360","4293","0","n/e","n/e","n/e","298","","492","n/e","n/e","6670","46","n/e","685","n/e","2548","1479"
"United Kingdom (UK)","09.01.2019 10:30 - 09.01.2019 11:00 (CET/CEST)","2593","n/e","n/e","23459","4357","0","n/e","n/e","n/e","149","","721","n/e","n/e","6666","44","n/e","1500","n/e","2540","1420"
"United Kingdom (UK)","09.01.2019 11:00 - 09.01.2019 11:30 (CET/CEST)","2489","n/e","n/e","23389","4248","0","n/e","n/e","n/e","150","","616","n/e","n/e","6671","44","n/e","2260","n/e","2416","1403"
"United Kingdom (UK)","09.01.2019 11:30 - 09.01.2019 12:00 (CET/CEST)","2586","n/e","n/e","23299","4296","0","n/e","n/e","n/e","149","","553","n/e","n/e","6675","44","n/e","2840","n/e","2440","1390"
"United Kingdom (UK)","09.01.2019 12:00 - 09.01.2019 12:30 (CET/CEST)","2605","n/e","n/e","22866","4200","0","n/e","n/e","n/e","151","","436","n/e","n/e","6656","45","n/e","3170","n/e","2466","1329"
"United Kingdom (UK)","09.01.2019 12:30 - 09.01.2019 13:00 (CET/CEST)","2586","n/e","n/e","22921","4135","0","n/e","n/e","n/e","149","","419","n/e","n/e","6660","43","n/e","3680","n/e","2387","1332"
"United Kingdom (UK)","09.01.2019 13:00 - 09.01.2019 13:30 (CET/CEST)","2616","n/e","n/e","22860","3965","0","n/e","n/e","n/e","177","","407","n/e","n/e","6654","43","n/e","3360","n/e","2381","1319"
"United Kingdom (UK)","09.01.2019 13:30 - 09.01.2019 14:00 (CET/CEST)","2629","n/e","n/e","22938","4010","0","n/e","n/e","n/e","255","","392","n/e","n/e","6667","42","n/e","3190","n/e","2396","1302"
"United Kingdom (UK)","09.01.2019 14:00 - 09.01.2019 14:30 (CET/CEST)","2372","n/e","n/e","22771","4117","0","n/e","n/e","n/e","181","","357","n/e","n/e","6654","41","n/e","2810","n/e","2376","1237"
"United Kingdom (UK)","09.01.2019 14:30 - 09.01.2019 15:00 (CET/CEST)","2381","n/e","n/e","22518","4213","0","n/e","n/e","n/e","181","","355","n/e","n/e","6659","40","n/e","2330","n/e","2475","1278"
"United Kingdom (UK)","09.01.2019 15:00 - 09.01.2019 15:30 (CET/CEST)","2394","n/e","n/e","22789","4324","0","n/e","n/e","n/e","309","","355","n/e","n/e","6524","41","n/e","1790","n/e","2396","1164"
"United Kingdom (UK)","09.01.2019 15:30 - 09.01.2019 16:00 (CET/CEST)","2382","n/e","n/e","22964","4686","0","n/e","n/e","n/e","181","","360","n/e","n/e","6465","42","n/e","1180","n/e","2284","1257"
"United Kingdom (UK)","09.01.2019 16:00 - 09.01.2019 16:30 (CET/CEST)","2341","n/e","n/e","23295","4952","0","n/e","n/e","n/e","150","","366","n/e","n/e","6457","43","n/e","640","n/e","2414","1243"
"United Kingdom (UK)","09.01.2019 16:30 - 09.01.2019 17:00 (CET/CEST)","2474","n/e","n/e","23871","4982","0","n/e","n/e","n/e","169","","418","n/e","n/e","6461","44","n/e","214","n/e","2315","1265"
"United Kingdom (UK)","09.01.2019 17:00 - 09.01.2019 17:30 (CET/CEST)","2492","n/e","n/e","23996","5894","0","n/e","n/e","n/e","452","","493","n/e","n/e","6464","46","n/e","31","n/e","2281","1278"
"United Kingdom (UK)","09.01.2019 17:30 - 09.01.2019 18:00 (CET/CEST)","2575","n/e","n/e","24143","6181","0","n/e","n/e","n/e","43","","906","n/e","n/e","6466","44","n/e","3","n/e","2042","1265"
"United Kingdom (UK)","09.01.2019 18:00 - 09.01.2019 18:30 (CET/CEST)","2605","n/e","n/e","24498","6129","0","n/e","n/e","n/e","161","","912","n/e","n/e","6458","102","n/e","1","n/e","2160","1330"
"United Kingdom (UK)","09.01.2019 18:30 - 09.01.2019 19:00 (CET/CEST)","2486","n/e","n/e","24831","6236","0","n/e","n/e","n/e","150","","758","n/e","n/e","6456","122","n/e","0","n/e","2099","1329"
"United Kingdom (UK)","09.01.2019 19:00 - 09.01.2019 19:30 (CET/CEST)","2485","n/e","n/e","24787","6049","0","n/e","n/e","n/e","190","","641","n/e","n/e","6455","53","n/e","0","n/e","2057","1401"
"United Kingdom (UK)","09.01.2019 19:30 - 09.01.2019 20:00 (CET/CEST)","2584","n/e","n/e","24415","6153","0","n/e","n/e","n/e","150","","638","n/e","n/e","6464","41","n/e","0","n/e","2135","1478"
"United Kingdom (UK)","09.01.2019 20:00 - 09.01.2019 20:30 (CET/CEST)","2647","n/e","n/e","24210","5924","0","n/e","n/e","n/e","260","","581","n/e","n/e","6462","43","n/e","0","n/e","2097","1487"
"United Kingdom (UK)","09.01.2019 20:30 - 09.01.2019 21:00 (CET/CEST)","2684","n/e","n/e","23938","5931","0","n/e","n/e","n/e","603","","553","n/e","n/e","6458","44","n/e","0","n/e","1930","1509"
"United Kingdom (UK)","09.01.2019 21:00 - 09.01.2019 21:30 (CET/CEST)","2803","n/e","n/e","23629","5560","0","n/e","n/e","n/e","374","","477","n/e","n/e","6468","42","n/e","0","n/e","2001","1516"
"United Kingdom (UK)","09.01.2019 21:30 - 09.01.2019 22:00 (CET/CEST)","2704","n/e","n/e","23534","4544","0","n/e","n/e","n/e","186","","476","n/e","n/e","6454","44","n/e","0","n/e","1907","1618"
"United Kingdom (UK)","09.01.2019 22:00 - 09.01.2019 22:30 (CET/CEST)","2722","n/e","n/e","22896","3306","0","n/e","n/e","n/e","569","","434","n/e","n/e","6460","43","n/e","0","n/e","1837","1658"
"United Kingdom (UK)","09.01.2019 22:30 - 09.01.2019 23:00 (CET/CEST)","2598","n/e","n/e","21161","3033","0","n/e","n/e","n/e","407","","396","n/e","n/e","6462","44","n/e","0","n/e","1666","1663"
"United Kingdom (UK)","09.01.2019 23:00 - 09.01.2019 23:30 (CET/CEST)","2698","n/e","n/e","20333","2208","0","n/e","n/e","n/e","281","","369","n/e","n/e","6466","44","n/e","0","n/e","1563","1706"
"United Kingdom (UK)","09.01.2019 23:30 - 10.01.2019 00:00 (CET/CEST)","2808","n/e","n/e","19434","1864","0","n/e","n/e","n/e","154","","322","n/e","n/e","6467","44","n/e","0","n/e","1374","1720"
"United Kingdom (UK)","10.01.2019 00:00 - 10.01.2019 00:30 (CET/CEST)","2386","n/e","n/e","18485","726","0","n/e","n/e","n/e","0","","282","n/e","n/e","6472","44","n/e","0","n/e","1424","1787"
"United Kingdom (UK)","10.01.2019 00:30 - 10.01.2019 01:00 (CET/CEST)","1784","n/e","n/e","17571","776","0","n/e","n/e","n/e","0","","279","n/e","n/e","6466","42","n/e","0","n/e","1348","1757"
"United Kingdom (UK)","10.01.2019 01:00 - 10.01.2019 01:30 (CET/CEST)","1316","n/e","n/e","17168","804","0","n/e","n/e","n/e","0","","273","n/e","n/e","6474","43","n/e","0","n/e","1331","1816"
"United Kingdom (UK)","10.01.2019 01:30 - 10.01.2019 02:00 (CET/CEST)","1322","n/e","n/e","17177","745","0","n/e","n/e","n/e","0","","260","n/e","n/e","6469","42","n/e","0","n/e","1196","1842"
"United Kingdom (UK)","10.01.2019 02:00 - 10.01.2019 02:30 (CET/CEST)","1332","n/e","n/e","16982","852","0","n/e","n/e","n/e","0","","257","n/e","n/e","6469","40","n/e","0","n/e","1156","1831"
"United Kingdom (UK)","10.01.2019 02:30 - 10.01.2019 03:00 (CET/CEST)","1322","n/e","n/e","17199","851","0","n/e","n/e","n/e","0","","239","n/e","n/e","6455","40","n/e","0","n/e","1077","1812"
"United Kingdom (UK)","10.01.2019 03:00 - 10.01.2019 03:30 (CET/CEST)","1370","n/e","n/e","16598","910","0","n/e","n/e","n/e","0","","236","n/e","n/e","6459","40","n/e","0","n/e","1081","1715"
"United Kingdom (UK)","10.01.2019 03:30 - 10.01.2019 04:00 (CET/CEST)","1390","n/e","n/e","16678","825","0","n/e","n/e","n/e","0","","228","n/e","n/e","6569","40","n/e","0","n/e","1059","1732"
"United Kingdom (UK)","10.01.2019 04:00 - 10.01.2019 04:30 (CET/CEST)","1347","n/e","n/e","16406","646","0","n/e","n/e","n/e","0","","229","n/e","n/e","6633","41","n/e","0","n/e","1057","1690"
"United Kingdom (UK)","10.01.2019 04:30 - 10.01.2019 05:00 (CET/CEST)","1336","n/e","n/e","16274","632","0","n/e","n/e","n/e","0","","229","n/e","n/e","6648","43","n/e","0","n/e","993","1660"
"United Kingdom (UK)","10.01.2019 05:00 - 10.01.2019 05:30 (CET/CEST)","1322","n/e","n/e","15984","628","0","n/e","n/e","n/e","0","","228","n/e","n/e","6665","44","n/e","0","n/e","979","1677"
"United Kingdom (UK)","10.01.2019 05:30 - 10.01.2019 06:00 (CET/CEST)","1325","n/e","n/e","16181","651","0","n/e","n/e","n/e","0","","232","n/e","n/e","6672","43","n/e","0","n/e","877","1745"
"United Kingdom (UK)","10.01.2019 06:00 - 10.01.2019 06:30 (CET/CEST)","1331","n/e","n/e","16737","1020","0","n/e","n/e","n/e","0","","260","n/e","n/e","6655","43","n/e","0","n/e","857","1794"
"United Kingdom (UK)","10.01.2019 06:30 - 10.01.2019 07:00 (CET/CEST)","1338","n/e","n/e","17097","1566","0","n/e","n/e","n/e","0","","277","n/e","n/e","6662","43","n/e","0","n/e","847","1889"
"United Kingdom (UK)","10.01.2019 07:00 - 10.01.2019 07:30 (CET/CEST)","1631","n/e","n/e","18770","3187","0","n/e","n/e","n/e","221","","336","n/e","n/e","6651","44","n/e","0","n/e","742","1896"
"United Kingdom (UK)","10.01.2019 07:30 - 10.01.2019 08:00 (CET/CEST)","2006","n/e","n/e","20538","4776","0","n/e","n/e","n/e","0","","352","n/e","n/e","6672","40","n/e","0","n/e","770","1950"
"United Kingdom (UK)","10.01.2019 08:00 - 10.01.2019 08:30 (CET/CEST)","2140","n/e","n/e","22663","5750","0","n/e","n/e","n/e","189","","499","n/e","n/e","6663","40","n/e","0","n/e","759","2021"
"United Kingdom (UK)","10.01.2019 08:30 - 10.01.2019 09:00 (CET/CEST)","2360","n/e","n/e","24418","6480","0","n/e","n/e","n/e","541","","635","n/e","n/e","6659","43","n/e","0","n/e","804","2035"
"United Kingdom (UK)","10.01.2019 09:00 - 10.01.2019 09:30 (CET/CEST)","2546","n/e","n/e","24798","6273","0","n/e","n/e","n/e","1114","","577","n/e","n/e","6663","41","n/e","2","n/e","862","2149"
"United Kingdom (UK)","10.01.2019 09:30 - 10.01.2019 10:00 (CET/CEST)","2827","n/e","n/e","25056","6202","0","n/e","n/e","n/e","705","","566","n/e","n/e","6661","42","n/e","64","n/e","832","2134"
"United Kingdom (UK)","10.01.2019 10:00 - 10.01.2019 10:30 (CET/CEST)","2723","n/e","n/e","25201","6589","0","n/e","n/e","n/e","511","","560","n/e","n/e","6662","46","n/e","116","n/e","796","2223"
"United Kingdom (UK)","10.01.2019 10:30 - 10.01.2019 11:00 (CET/CEST)","2727","n/e","n/e","25238","6687","0","n/e","n/e","n/e","457","","775","n/e","n/e","6655","47","n/e","457","n/e","729","2255"
"United Kingdom (UK)","10.01.2019 11:00 - 10.01.2019 11:30 (CET/CEST)","2728","n/e","n/e","25327","6709","0","n/e","n/e","n/e","423","","768","n/e","n/e","6654","46","n/e","791","n/e","650","2322"
"United Kingdom (UK)","10.01.2019 11:30 - 10.01.2019 12:00 (CET/CEST)","2699","n/e","n/e","25330","6726","0","n/e","n/e","n/e","752","","745","n/e","n/e","6645","45","n/e","924","n/e","72","974"
"United Kingdom (UK)","10.01.2019 12:00 - 10.01.2019 12:30 (CET/CEST)","2702","n/e","n/e","25304","6754","0","n/e","n/e","n/e","881","","567","n/e","n/e","6663","43","n/e","997","n/e","524","2187"
"United Kingdom (UK)","10.01.2019 12:30 - 10.01.2019 13:00 (CET/CEST)","2702","n/e","n/e","25291","6764","0","n/e","n/e","n/e","608","","429","n/e","n/e","6486","43","n/e","1100","n/e","552","2223"
"United Kingdom (UK)","10.01.2019 13:00 - 10.01.2019 13:30 (CET/CEST)","2704","n/e","n/e","25293","6744","0","n/e","n/e","n/e","556","","721","n/e","n/e","6452","43","n/e","1150","n/e","567","2428"
"United Kingdom (UK)","10.01.2019 13:30 - 10.01.2019 14:00 (CET/CEST)","2726","n/e","n/e","25432","6314","0","n/e","n/e","n/e","1078","","644","n/e","n/e","6445","41","n/e","1070","n/e","590","2537"
