"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Cyprus (CY)","12.03.2019 14:00 - 12.03.2019 14:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","496","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","18"
"Cyprus (CY)","12.03.2019 14:30 - 12.03.2019 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","505","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","16"
"Cyprus (CY)","12.03.2019 15:00 - 12.03.2019 15:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 15:30 - 12.03.2019 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 16:00 - 12.03.2019 16:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 16:30 - 12.03.2019 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 17:00 - 12.03.2019 17:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 17:30 - 12.03.2019 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 18:00 - 12.03.2019 18:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 18:30 - 12.03.2019 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 19:00 - 12.03.2019 19:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 19:30 - 12.03.2019 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 20:00 - 12.03.2019 20:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 20:30 - 12.03.2019 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 21:00 - 12.03.2019 21:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 21:30 - 12.03.2019 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 22:00 - 12.03.2019 22:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 22:30 - 12.03.2019 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 23:00 - 12.03.2019 23:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","12.03.2019 23:30 - 13.03.2019 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 00:00 - 13.03.2019 00:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 00:30 - 13.03.2019 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 01:00 - 13.03.2019 01:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 01:30 - 13.03.2019 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 02:00 - 13.03.2019 02:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 02:30 - 13.03.2019 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 03:00 - 13.03.2019 03:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 03:30 - 13.03.2019 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 04:00 - 13.03.2019 04:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 04:30 - 13.03.2019 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 05:00 - 13.03.2019 05:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 05:30 - 13.03.2019 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 06:00 - 13.03.2019 06:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 06:30 - 13.03.2019 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 07:00 - 13.03.2019 07:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 07:30 - 13.03.2019 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","N/A"
"Cyprus (CY)","13.03.2019 08:00 - 13.03.2019 08:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","464","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","60"
"Cyprus (CY)","13.03.2019 08:30 - 13.03.2019 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","442","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","67"
"Cyprus (CY)","13.03.2019 09:00 - 13.03.2019 09:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","429","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","69"
"Cyprus (CY)","13.03.2019 09:30 - 13.03.2019 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","425","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","67"
"Cyprus (CY)","13.03.2019 10:00 - 13.03.2019 10:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","411","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","71"
"Cyprus (CY)","13.03.2019 10:30 - 13.03.2019 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","407","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","65"
"Cyprus (CY)","13.03.2019 11:00 - 13.03.2019 11:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","412","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","55"
"Cyprus (CY)","13.03.2019 11:30 - 13.03.2019 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","432","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","38"
"Cyprus (CY)","13.03.2019 12:00 - 13.03.2019 12:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","452","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","21"
"Cyprus (CY)","13.03.2019 12:30 - 13.03.2019 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","466","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","14"
"Cyprus (CY)","13.03.2019 13:00 - 13.03.2019 13:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","469","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","30"
"Cyprus (CY)","13.03.2019 13:30 - 13.03.2019 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","451","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","44"
"Cyprus (CY)","13.03.2019 14:00 - 13.03.2019 14:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","460","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","40"
"Cyprus (CY)","13.03.2019 14:30 - 13.03.2019 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","476","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","39"
"Cyprus (CY)","13.03.2019 15:00 - 13.03.2019 15:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","480","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","50"
"Cyprus (CY)","13.03.2019 15:30 - 13.03.2019 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","511","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","40"
"Cyprus (CY)","13.03.2019 16:00 - 13.03.2019 16:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","526","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","55"
"Cyprus (CY)","13.03.2019 16:30 - 13.03.2019 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","581","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","28"
"Cyprus (CY)","13.03.2019 17:00 - 13.03.2019 17:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","631","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","23"
"Cyprus (CY)","13.03.2019 17:30 - 13.03.2019 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","633","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","48"
"Cyprus (CY)","13.03.2019 18:00 - 13.03.2019 18:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","646","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","37"
"Cyprus (CY)","13.03.2019 18:30 - 13.03.2019 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","647","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","29"
"Cyprus (CY)","13.03.2019 19:00 - 13.03.2019 19:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","608","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","48"
"Cyprus (CY)","13.03.2019 19:30 - 13.03.2019 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","587","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","52"
"Cyprus (CY)","13.03.2019 20:00 - 13.03.2019 20:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","549","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","65"
"Cyprus (CY)","13.03.2019 20:30 - 13.03.2019 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","528","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","61"
"Cyprus (CY)","13.03.2019 21:00 - 13.03.2019 21:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","482","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","70"
"Cyprus (CY)","13.03.2019 21:30 - 13.03.2019 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","447","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","75"
"Cyprus (CY)","13.03.2019 22:00 - 13.03.2019 22:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","414","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","73"
"Cyprus (CY)","13.03.2019 22:30 - 13.03.2019 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","394","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","66"
"Cyprus (CY)","13.03.2019 23:00 - 13.03.2019 23:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","365","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","59"
"Cyprus (CY)","13.03.2019 23:30 - 14.03.2019 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","347","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","49"
"Cyprus (CY)","14.03.2019 00:00 - 14.03.2019 00:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","330","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","46"
"Cyprus (CY)","14.03.2019 00:30 - 14.03.2019 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","319","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","43"
"Cyprus (CY)","14.03.2019 01:00 - 14.03.2019 01:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","320","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","35"
"Cyprus (CY)","14.03.2019 01:30 - 14.03.2019 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","324","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","26"
"Cyprus (CY)","14.03.2019 02:00 - 14.03.2019 02:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","309","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","37"
"Cyprus (CY)","14.03.2019 02:30 - 14.03.2019 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","308","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","37"
"Cyprus (CY)","14.03.2019 03:00 - 14.03.2019 03:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","320","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","29"
"Cyprus (CY)","14.03.2019 03:30 - 14.03.2019 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","313","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","43"
"Cyprus (CY)","14.03.2019 04:00 - 14.03.2019 04:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","334","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","38"
"Cyprus (CY)","14.03.2019 04:30 - 14.03.2019 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","349","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","33"
"Cyprus (CY)","14.03.2019 05:00 - 14.03.2019 05:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","418","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","15"
"Cyprus (CY)","14.03.2019 05:30 - 14.03.2019 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","460","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","5"
"Cyprus (CY)","14.03.2019 06:00 - 14.03.2019 06:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","478","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","1"
"Cyprus (CY)","14.03.2019 06:30 - 14.03.2019 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","474","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","5"
"Cyprus (CY)","14.03.2019 07:00 - 14.03.2019 07:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","476","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","9"
"Cyprus (CY)","14.03.2019 07:30 - 14.03.2019 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","471","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","8"
"Cyprus (CY)","14.03.2019 08:00 - 14.03.2019 08:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","461","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","7"
"Cyprus (CY)","14.03.2019 08:30 - 14.03.2019 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","457","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","5"
"Cyprus (CY)","14.03.2019 09:00 - 14.03.2019 09:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","454","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","4"
"Cyprus (CY)","14.03.2019 09:30 - 14.03.2019 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","444","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","2"
"Cyprus (CY)","14.03.2019 10:00 - 14.03.2019 10:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","443","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","4"
"Cyprus (CY)","14.03.2019 10:30 - 14.03.2019 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","442","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","7"
"Cyprus (CY)","14.03.2019 11:00 - 14.03.2019 11:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","443","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","9"
"Cyprus (CY)","14.03.2019 11:30 - 14.03.2019 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","449","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","9"
"Cyprus (CY)","14.03.2019 12:00 - 14.03.2019 12:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","437","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","17"
"Cyprus (CY)","14.03.2019 12:30 - 14.03.2019 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","433","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","20"
"Cyprus (CY)","14.03.2019 13:00 - 14.03.2019 13:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","436","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","19"
"Cyprus (CY)","14.03.2019 13:30 - 14.03.2019 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","417","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","42"
"Cyprus (CY)","14.03.2019 14:00 - 14.03.2019 14:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","399","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","59"
"Cyprus (CY)","14.03.2019 14:30 - 14.03.2019 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","398","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","63"
"Cyprus (CY)","14.03.2019 15:00 - 14.03.2019 15:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","417","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","51"
"Cyprus (CY)","14.03.2019 15:30 - 14.03.2019 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","442","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","39"
"Cyprus (CY)","14.03.2019 16:00 - 14.03.2019 16:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","473","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","28"
"Cyprus (CY)","14.03.2019 16:30 - 14.03.2019 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","505","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","31"
"Cyprus (CY)","14.03.2019 17:00 - 14.03.2019 17:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","569","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","37"
"Cyprus (CY)","14.03.2019 17:30 - 14.03.2019 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","622","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","17"
"Cyprus (CY)","14.03.2019 18:00 - 14.03.2019 18:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","633","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","16"
"Cyprus (CY)","14.03.2019 18:30 - 14.03.2019 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","636","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","12"
"Cyprus (CY)","14.03.2019 19:00 - 14.03.2019 19:30 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","628","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","N/A","n/e","n/e","9"
